Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-1039.676	-1227.263	187.5874	0.000751602	0.000594724	5.12533e-05	0.00149276	0.00578475	0.0018099	0.0017115	0.0019078	0.000564142	0.00602379	0.00154307	0.000931149	0.00167148	0.0026213	0.00144645	0.000306802	0.0035013	0.00177411	0.0109565	0.000112317	0.00216982	0.00605873	0.00327582	0.006084	0.00106611	0.00120592	0.000717766	0.000414823	0.00152899	0.00092906	0.00309454	0.00141479	0.00481179	0.00157148	0.00194807	0.00944374	0.00685089	0.00287109	0.00117969	0.000442375	0.00105884	0.00322827	0.00561469	0.000197862	0.000733341	0.00172659	0.000535167	0.000663415	0.00172497	0.000948609	0.00342528	0.000105509	9.72808e-05	5.43501e-05	0.00513203	0.000436041	0.0312474	0.00223111	0.00499403	0.00393948	0.00220942	0.00314199	0.000545471	0.00670916	0.0159945	0.000141398	0.00590097	0.00164688	0.000898082	0.00136198	0.0147473	8.74079e-06	0.0125294	0.000327282	0.00913187	0.00164442	0.00138221	0.0133287	0.00400711	0.00042776	0.00489033	0.00320745	0.00406178	0.00138179	0.00154794	0.000143862	0.00276369	0.00178058	0.0204274	0.0117249	0.00163641	8.68653e-05	0.00209762	0.018296	0.000224819	0.00287483	0.00567406	0.0111902	0.00283045	0.0149911	5.79034e-05	0.000142789	0.00372047	0.00188926	0.000338407	0.635716	1.364284	0.0603489	0.25429	0.65234	1.53294	3.93252	16.5703	2.030097	2.146059	0.00195325	0.00154556	0.000133196	0.00387935	0.0150333	0.00470354	0.00444782	0.00495795	0.00146608	0.0156545	0.00401011	0.00241985	0.0043438	0.00681219	0.003759	0.000797309	0.0090991	0.00461051	0.0284735	0.000291887	0.00563888	0.0157453	0.00851314	0.015811	0.00277058	0.00313393	0.00186531	0.00107803	0.0039735	0.00241442	0.00804202	0.00367674	0.0125048	0.00408392	0.0050626	0.0245422	0.017804	0.00746132	0.00306576	0.00114964	0.00275169	0.00838956	0.0145913	0.000514199	0.00190579	0.00448702	0.00139078	0.00172407	0.00448283	0.00246522	0.00890155	0.000274195	0.000252811	0.000141244	0.013337	0.00113317	0.0812052	0.00579816	0.0129784	0.0102378	0.0057418	0.00816534	0.00141756	0.0174356	0.0415661	0.000367462	0.0153353	0.00427987	0.00233392	0.0035395	0.038325	2.27154e-05	0.0325611	0.000850534	0.0237317	0.00427349	0.00359205	0.0346384	0.0104136	0.00111165	0.0127089	0.00833545	0.0105557	0.00359097	0.00402275	0.000373865	0.00718222	0.00462733	0.0530864	0.0304705	0.00425266	0.000225744	0.00545125	0.0475472	0.000584255	0.00747104	0.0147456	0.0290809	0.00735572	0.0389585	0.000150478	0.000371077	0.00966867	0.00490978	0.000879445	0.682142	0.317858	0.3847961
36	-1027.193	-1214.443	187.2498	0.000395667	0.0012657	0.000789374	1.16246e-05	0.00393338	0.000557814	0.00141025	0.00233199	0.00129235	0.0115756	0.000138248	0.000871659	0.00106716	0.000739157	0.00128008	0.000946053	0.000750633	0.000833521	0.00524989	0.00233503	0.000499442	0.00526352	0.00891069	0.00551976	0.00285424	0.000212857	0.000950232	0.00112454	0.000228875	0.00222674	0.00273831	0.00406933	0.00454826	0.00125828	0.00134193	0.00472909	0.0032461	0.00213397	0.00147424	0.000183488	0.000650432	0.00248029	0.00959329	0.000929984	0.000348054	0.000117378	0.00116828	0.000528835	0.00287245	0.00300402	0.00191902	7.16167e-05	0.00182827	9.33199e-05	0.00281285	0.00438117	0.0218542	0.00121252	0.0026778	0.00363114	0.00242815	0.00406517	0.000240221	0.00641419	0.00606314	0.00184213	0.00312486	0.000946331	0.0030229	0.00211095	0.0113402	3.80279e-05	0.0223817	0.00029084	0.00775332	0.00159418	0.0033431	0.0115843	0.0049048	0.000846367	0.00523291	0.000979154	0.00480561	0.00176203	0.00275853	0.000923103	0.00178934	0.00134972	0.0159213	0.0203109	0.00109077	0.000359396	0.000635231	0.0198373	0.00118034	0.000957329	0.00151409	0.00692966	0.000647707	0.0219759	0.00209124	0.00137467	0.000693576	0.000244191	0.00070397	0.5471552	1.452845	0.0552135	0.243496	0.643572	1.55383	4.10684	18.1115	2.094403	2.65527	0.00108739	0.00347847	0.00216941	3.19473e-05	0.0108099	0.00153302	0.00387572	0.00640892	0.00355172	0.0318127	0.00037994	0.00239555	0.00293284	0.0020314	0.00351798	0.0026	0.00206293	0.00229073	0.0144281	0.00641726	0.0013726	0.0144655	0.0244889	0.0151697	0.00784419	0.000584986	0.00261148	0.00309053	0.000629008	0.00611966	0.0075256	0.0111836	0.0124998	0.00345807	0.00368797	0.0129968	0.00892111	0.0058647	0.0040516	0.000504273	0.00178756	0.00681649	0.0263649	0.00255584	0.000956541	0.000322584	0.00321073	0.00145337	0.00789423	0.00825583	0.00527396	0.000196821	0.00502455	0.000256467	0.00773044	0.0120406	0.0600609	0.00333232	0.00735928	0.00997933	0.00667318	0.0111721	0.000660189	0.0176279	0.0166631	0.00506264	0.00858791	0.00260076	0.00830772	0.00580143	0.0311658	0.00010451	0.0615108	0.000799302	0.0213081	0.00438123	0.0091877	0.0318367	0.0134797	0.00232604	0.0143814	0.00269097	0.0132071	0.0048425	0.00758116	0.00253693	0.00491756	0.00370938	0.0437558	0.0558197	0.00299771	0.000987714	0.00174578	0.054518	0.00324387	0.00263099	0.00416112	0.0190445	0.00178007	0.0603954	0.00574727	0.00377795	0.00190613	0.000671099	0.00193469	0.726422	0.273578	0.3638667
72	-1038.299	-1225.801	187.5022	0.00807726	0.0062557	0.00638939	0.00225233	0.00371042	0.0112068	0.00221537	0.005312	0.0146918	0.0270208	0.00432908	0.001376	0.000381457	0.00110585	0.0128827	0.00120523	0.00464148	0.00659377	0.019314	0.00220734	0.0101765	0.0344638	0.0793551	0.0159474	0.00368177	0.00285357	0.00176388	0.00023082	0.0244529	0.00212781	0.0138392	0.00789217	0.00875205	0.0108661	0.014264	0.0297197	0.0231137	0.00669979	0.0168073	0.00154014	0.00117481	0.0267948	0.0337612	0.00963891	0.00844765	0.00134128	0.00897714	0.000947939	0.0244129	0.000698828	0.00331033	0.00238319	0.00226981	0.000148216	0.0634088	0.156992	0.0767218	0.0109716	0.0554149	0.0864776	0.033018	0.00526037	0.0449067	0.00555329	8.60751e-05	0.00813102	0.0253835	0.0057799	0.000373247	0.0500581	0.00635451	0.000399429	0.0185505	0.0421835	0.00461119	0.00175389	0.0110421	0.0181941	0.011842	0.00175204	0.0065178	0.0226407	0.0397597	0.0037317	0.0118937	0.00721729	0.00741273	0.0101452	0.0346891	0.0157592	0.00362771	0.000664208	0.0150124	0.0716426	0.028759	0.0160486	0.00306491	0.0418871	0.00689343	0.0588177	0.0371924	0.00232767	0.00839881	0.00648195	0.00549492	0.6694288	1.330571	0.27269	0.530608	0.820606	1.21861	1.88463	3.66717	0.9395708	1.987622	0.00452425	0.00350396	0.00357884	0.00126158	0.00207829	0.00627719	0.00124088	0.00297537	0.00822918	0.015135	0.00242482	0.000770726	0.000213663	0.00061941	0.00721587	0.000675077	0.0025998	0.00369332	0.0108182	0.00123638	0.00570007	0.019304	0.0444486	0.00893251	0.00206224	0.00159835	0.000987987	0.000129287	0.0136966	0.00119183	0.00775165	0.00442058	0.00490222	0.00608633	0.00798958	0.0166467	0.0129465	0.0037527	0.00941416	0.000862667	0.000658037	0.0150084	0.0189104	0.00539897	0.00473172	0.000751281	0.0050283	0.000530962	0.0136742	0.000391429	0.00185419	0.00133488	0.00127137	8.3019e-05	0.0355167	0.0879347	0.0429736	0.00614547	0.0310391	0.048438	0.0184941	0.00294645	0.0251532	0.00311052	4.82126e-05	0.00455436	0.0142178	0.00323745	0.000209064	0.0280386	0.0035593	0.000223729	0.0103905	0.0236279	0.00258283	0.000982395	0.00618491	0.0101909	0.00663295	0.000981355	0.00365077	0.0126816	0.0222703	0.00209021	0.00666194	0.00404256	0.00415203	0.00568256	0.0194301	0.00882706	0.00203196	0.000372038	0.00840878	0.0401286	0.0161086	0.0089892	0.00171672	0.0234619	0.00386116	0.0329451	0.0208323	0.00130378	0.00470436	0.00363069	0.00307783	0.665286	0.334714	1.785324
108	-1023.34	-1210.835	187.4951	0.00229013	0.00469125	0.00178608	0.00598561	0.0150337	0.00779335	0.000279858	0.0139023	0.000158512	0.02232	0.00167021	0.000611005	0.0146264	0.000548655	0.00817616	0.00180604	0.000234358	0.00175142	0.0295275	0.00343447	0.006275	0.0497128	0.0293448	0.00781058	0.0093832	0.000803813	0.00308219	0.000660899	0.00204084	0.00249754	0.0265825	0.0138039	0.0227253	0.00431	0.028988	0.0368959	0.0358519	0.0216177	0.0131114	0.0031026	0.000990272	0.02458	0.010401	0.00183253	0.00241403	0.00251832	0.00469306	0.000324649	0.00895713	0.00602688	0.00827364	0.00953783	0.00302797	0.00895188	0.0702654	0.0915761	0.00428454	0.0112608	0.0236163	0.112285	0.0440445	0.00475615	0.0491018	0.0082665	0.00102749	0.00363493	0.015732	0.0255155	0.00261971	0.0420606	0.00156628	0.000409936	0.0146403	0.0219445	0.00608236	0.00202356	0.0099412	0.0237934	0.0184185	0.00520901	0.00320633	0.0305754	0.0226342	0.0139933	0.0165579	0.00397046	0.000428078	0.00498672	0.0395439	0.0141879	0.00505952	0.00627151	0.00264662	0.0366517	0.0119987	0.0699688	0.00586724	0.0234569	0.0137739	0.0324907	0.00203926	0.00949116	0.00399666	0.0104223	0.00111611	0.5764189	1.423581	0.244188	0.502796	0.806937	1.23925	1.98888	4.0952	1.019394	2.469699	0.0014802	0.00303215	0.00115442	0.00386875	0.0097169	0.00503717	0.000180884	0.00898564	0.000102453	0.0144263	0.00107953	0.000394918	0.00945366	0.000354618	0.00528459	0.00116732	0.000151475	0.00113201	0.0190849	0.00221984	0.00405579	0.0321314	0.0189668	0.0050483	0.00606475	0.000519538	0.00199215	0.000427167	0.00131908	0.00161426	0.0171814	0.00892205	0.0146883	0.00278573	0.0187362	0.0238474	0.0231726	0.0139724	0.00847443	0.00200534	0.000640054	0.0158871	0.0067226	0.00118444	0.00156029	0.00162769	0.00303332	0.000209834	0.00578936	0.00389542	0.0053476	0.0061647	0.00195711	0.00578597	0.0454154	0.0591895	0.00276928	0.00727831	0.0152642	0.0725747	0.0284678	0.0030741	0.0317366	0.00534298	0.000664112	0.00234941	0.0101683	0.0164917	0.00169323	0.0271856	0.00101235	0.000264959	0.00946262	0.0141837	0.00393129	0.00130791	0.00642541	0.0153787	0.0119046	0.0033668	0.00207238	0.0197622	0.0146294	0.00904442	0.0107021	0.00256628	0.000276684	0.00322313	0.0255589	0.00917025	0.00327018	0.00405354	0.00171062	0.0236895	0.00775528	0.0452237	0.00379225	0.0151612	0.00890264	0.0210001	0.00131806	0.00613453	0.00258321	0.00673639	0.000721387	0.711791	0.288209	1.547169
144	-1037.466	-1224.791	187.3246	0.0064483	0.00779862	0.000987481	0.00722321	0.00380955	0.00141258	0.00540979	0.0240587	0.0086894	0.0185098	0.000509279	0.00586598	0.000595553	0.0163091	0.00536822	0.00582805	0.00255244	0.00583655	0.0209178	0.00171595	0.00697871	0.0202161	0.0430013	0.0382294	0.00811535	0.000871373	0.00265496	0.00168837	0.018485	0.00356022	0.00208073	0.0165559	0.00293472	0.00991185	0.00738981	0.013868	0.0237545	0.0536559	0.0057644	0.001364	0.00171107	0.00768279	0.0350057	0.00123078	0.00127695	0.00168349	0.001019	0.000122445	0.0294467	0.0163761	0.00251653	0.000170701	0.000599039	0.000341718	0.0257391	0.0342181	0.0792239	0.001633	0.0291863	0.0145643	0.0028812	0.0186286	0.00221598	0.0148767	0.0417158	0.01422	0.0604087	0.00192438	0.00136029	0.00416631	0.0756613	0.000724827	0.0544109	0.0152912	0.0128491	0.00818367	0.00637967	0.0839717	0.00381677	0.0173029	0.0157816	0.0254924	0.0161573	0.00214205	0.0140113	0.0187977	0.00563874	9.33425e-05	0.0540335	0.00604857	0.0116383	0.0159422	0.000216589	0.0585382	0.00451474	0.0156134	0.0187459	0.0768069	0.00786485	0.0578726	0.00735995	0.00296062	0.0138351	0.00105202	0.00537166	0.5221449	1.477855	0.275731	0.533487	0.821992	1.21656	1.87446	3.62672	0.9315509	2.830354	0.00399971	0.00483727	0.000612508	0.00448036	0.00236296	0.000876182	0.00335555	0.014923	0.0053898	0.0114811	0.000315892	0.00363851	0.000369405	0.0101161	0.00332976	0.00361498	0.00158321	0.00362025	0.0129748	0.00106436	0.0043287	0.0125395	0.0266725	0.0237126	0.00503373	0.000540489	0.0016468	0.00104725	0.0114657	0.00220831	0.00129062	0.0102692	0.00182032	0.00614805	0.0045837	0.00860193	0.0147343	0.0332813	0.0035755	0.000846053	0.00106133	0.00476542	0.0217131	0.000763419	0.000792054	0.00104423	0.000632055	7.5949e-05	0.018265	0.0101577	0.00156093	0.000105881	0.000371568	0.000211958	0.0159653	0.0212246	0.0491404	0.00101291	0.0181035	0.00903383	0.00178713	0.0115548	0.00137451	0.00922762	0.0258752	0.00882026	0.0374699	0.00119364	0.000843752	0.00258425	0.0469306	0.00044959	0.0337496	0.00948474	0.00796993	0.0050761	0.00395714	0.0520854	0.00236744	0.0107325	0.00978887	0.0158122	0.0100219	0.00132866	0.00869082	0.0116597	0.00349756	5.78978e-05	0.0335155	0.00375176	0.00721893	0.00988852	0.000134344	0.0363097	0.00280037	0.00968458	0.0116276	0.0476412	0.00487835	0.0358968	0.00456518	0.00183639	0.00858151	0.000652537	0.0033319	0.738928	0.261072	1.612194
180	-1044.857	-1232.537	187.6804	0.00185525	0.0125198	0.00337812	0.00211576	0.0166978	0.00845431	0.000411984	0.000523961	0.00125252	0.0514571	0.00344343	0.00660851	0.002508	0.00306945	0.00212234	0.00952473	0.0126121	0.00298243	0.0127386	0.00599056	0.00730042	0.0196161	0.0234592	0.0135537	0.00303981	0.00607935	0.00896514	0.000736237	0.0548083	0.0038651	0.00603448	0.0270878	0.00632951	0.0065221	0.00518492	0.042745	0.0305663	0.0274282	0.00363713	0.0007626	0.00194637	0.0194423	0.00581791	0.00122375	0.00664223	0.000870843	0.0190983	0.00361785	0.0511651	0.00258435	0.0033874	0.000967525	0.00233935	0.00654581	0.0487804	0.0018244	0.0664363	0.000912747	0.0136958	0.00212174	0.00360299	0.00898434	0.00451788	0.0882096	0.031467	0.0153936	0.029959	0.00250437	0.00330337	0.00231415	0.0876183	0.00184735	0.0150744	0.0162638	0.0254729	0.00516341	0.0166329	0.0479005	0.0173442	0.0148442	0.0175958	0.0450586	0.0316027	0.000215227	0.018807	0.00469151	0.00519976	0.00447015	0.122642	0.00909972	0.00610829	0.018998	0.00149652	0.0328143	0.00271538	0.00775602	0.0303024	0.0453411	0.00956167	0.141269	0.0665813	0.000704071	0.0119038	0.00841836	0.000310431	0.8460679	1.153932	0.199813	0.455945	0.782685	1.27765	2.19325	5.00467	1.16441	1.363876	0.00103098	0.00695739	0.00187727	0.00117575	0.00927916	0.00469817	0.000228945	0.000291172	0.00069604	0.0285954	0.00191356	0.00367243	0.00139373	0.00170574	0.00117941	0.00529302	0.00700872	0.00165738	0.00707903	0.00332903	0.00405694	0.0109009	0.0130366	0.00753197	0.00168926	0.00337838	0.00498204	0.000409137	0.0304577	0.00214788	0.00335344	0.015053	0.00351739	0.00362442	0.00288133	0.0237539	0.0169861	0.0152422	0.0020212	0.000423787	0.00108162	0.0108043	0.00323309	0.000680052	0.00369117	0.000483939	0.0106132	0.00201048	0.0284331	0.00143616	0.00188242	0.000537666	0.00130001	0.00363759	0.0271079	0.00101384	0.0369195	0.000507226	0.00761091	0.00117908	0.00200223	0.00499272	0.00251065	0.0490192	0.0174866	0.00855443	0.0166486	0.00139171	0.00183572	0.001286	0.0486906	0.0010266	0.00837704	0.00903802	0.0141556	0.00286938	0.00924313	0.0266189	0.00963838	0.0082491	0.00977824	0.0250396	0.017562	0.000119604	0.0104513	0.00260714	0.00288957	0.00248412	0.0681539	0.00505683	0.00339446	0.0105574	0.000831637	0.0182353	0.00150897	0.00431012	0.0168394	0.0251966	0.00531354	0.078505	0.0370001	0.000391261	0.0066151	0.00467819	0.00017251	0.576966	0.423034	1.79949
216	-1039.424	-1226.588	187.1643	0.00210859	0.00448636	0.00674791	0.0065432	0.00685795	0.0114795	0.00137827	0.000911752	0.000913376	0.0576766	0.00811744	0.00431289	0.00639754	0.0018346	0.00717222	0.0275854	0.00615581	0.000472592	0.018075	0.011893	0.00610849	0.0334875	0.0460307	0.0262275	0.000835377	0.00269369	0.00923058	0.00867893	0.00767333	0.0169586	0.00549754	0.0130608	0.021254	0.0193729	0.0355424	0.0336432	0.00897716	0.049706	0.0113004	0.00501247	0.00400212	0.00521367	0.00862775	0.00470902	0.00306481	0.00638689	0.0105112	0.002329	0.0397791	0.00540368	0.00396493	0.00204433	0.00797568	0.00126425	0.0271197	0.00740627	0.144679	0.000637083	0.0353073	0.00561822	0.0217672	0.00952563	0.00038806	0.0370813	0.0185087	0.00099219	0.0209211	0.000599406	0.0116398	0.0498113	0.0763723	0.00703503	0.017758	0.0113645	0.0117332	0.00319825	0.0154414	0.0594892	0.00462364	0.00485727	0.0242761	0.0105408	0.00237355	0.00959982	0.0346878	0.00457288	0.00371244	0.0173775	0.118648	0.0572996	0.0272374	0.00763146	0.00200408	0.0577552	0.00066657	0.0185667	0.0626602	0.0422325	0.00287713	0.0936324	0.0187128	0.0129675	0.0168926	0.0246619	0.004307	0.6238232	1.376177	0.275801	0.533553	0.822024	1.21651	1.87423	3.6258	0.931367	2.206036	0.00108833	0.00231559	0.00348287	0.00337721	0.00353966	0.00592505	0.000711381	0.000470592	0.00047143	0.0297692	0.00418974	0.00222606	0.00330203	0.000946912	0.00370187	0.0142379	0.00317726	0.000243924	0.00932923	0.00613846	0.00315284	0.0172842	0.0237583	0.0135371	0.000431172	0.00139032	0.00476428	0.00447955	0.00396052	0.00875303	0.00283751	0.0067412	0.01097	0.00999916	0.0183449	0.0173646	0.00463348	0.0256553	0.00583259	0.00258714	0.00206566	0.00269098	0.00445313	0.00243052	0.00158187	0.00329653	0.00542528	0.00120209	0.0205316	0.00278906	0.00204646	0.00105516	0.00411657	0.000652529	0.0139976	0.00382267	0.0746747	0.000328825	0.0182235	0.00289979	0.011235	0.00491657	0.000200294	0.0191392	0.00955311	0.00051211	0.0107982	0.000309378	0.00600779	0.0257096	0.0394188	0.00363106	0.00916562	0.0058657	0.00605597	0.00165074	0.00796991	0.0307048	0.00238645	0.00250704	0.0125299	0.00544055	0.00122509	0.00495486	0.0179038	0.00236025	0.00191614	0.00896925	0.0612388	0.0295746	0.0140583	0.00393891	0.00103438	0.0298098	0.000344044	0.00958303	0.0323415	0.0217979	0.001485	0.0483275	0.00965842	0.00669305	0.00871896	0.012729	0.00222302	0.688088	0.311912	1.937457
252	-1034.143	-1220.965	186.8215	0.0053053	0.0123942	0.00620838	0.00852561	0.0138219	0.00631001	0.00544864	0.00844218	0.00228437	0.0285394	0.0104361	0.00272646	0.0254631	0.00519033	0.00458299	0.0153179	0.00643293	0.00368995	0.0401354	0.00160684	0.00194078	0.0232669	0.0545964	0.0263521	0.00517786	0.00271615	0.00247277	0.00294067	0.00772145	0.00625335	0.014209	0.00232661	0.0241603	0.0090417	0.0363297	0.0702961	0.0413493	0.0372858	0.00715254	0.00193941	0.000508867	0.00854359	0.00446562	0.0040866	0.00284014	0.0182336	0.00497546	0.00183075	0.0363006	0.00289384	0.00110903	0.00422448	0.0065121	0.00953456	0.0455669	0.041075	0.183923	0.00315633	0.047447	0.00779537	0.00593806	0.0229788	0.000269216	0.0806502	0.0551622	0.00190731	0.0719128	0.00168405	0.0474359	0.0155348	0.0652851	0.00664414	0.0731741	0.00820937	0.0229465	0.0399596	0.0189603	0.0918811	0.000710488	0.00217769	0.0317272	0.0062116	0.0163216	0.00496936	0.0376042	0.0161449	0.0278181	0.0378104	0.136567	0.0107108	0.0144803	0.00212143	0.0204232	0.0531329	0.00105203	0.00902779	0.0180559	0.0581476	0.00131777	0.11295	0.0181729	0.0244867	0.0191923	0.00150703	0.0202213	0.7500034	1.249997	0.267306	0.525473	0.81812	1.22231	1.90305	3.74103	0.9539887	1.666655	0.00224895	0.005254	0.00263177	0.00361406	0.00585919	0.00267486	0.00230971	0.0035787	0.000968359	0.012098	0.00442393	0.00115577	0.010794	0.00220022	0.00194276	0.00649336	0.00272696	0.0015642	0.0170136	0.00068115	0.00082271	0.009863	0.0231438	0.0111708	0.00219493	0.0011514	0.00104822	0.00124657	0.00327317	0.00265084	0.00602328	0.000986265	0.0102417	0.00383284	0.0154004	0.029799	0.0175282	0.0158057	0.00303201	0.000822128	0.000215712	0.00362168	0.00189301	0.00173234	0.00120395	0.00772933	0.00210913	0.000776068	0.0153881	0.00122672	0.000470126	0.00179078	0.00276052	0.00404177	0.0193161	0.017412	0.0779662	0.00133799	0.0201131	0.00330451	0.00251718	0.00974088	0.000114123	0.0341882	0.0233836	0.000808521	0.0304843	0.000713882	0.0201084	0.00658529	0.0276748	0.00281649	0.031019	0.00348001	0.00972718	0.0169391	0.00803739	0.038949	0.000301181	0.000923138	0.0134494	0.00263314	0.00691884	0.00210655	0.0159407	0.00684395	0.0117923	0.0160281	0.0578916	0.00454037	0.00613829	0.000899286	0.00865755	0.0225234	0.000445964	0.00382694	0.00765402	0.0246492	0.000558612	0.0478802	0.00770362	0.0103801	0.00813574	0.000638841	0.00857194	0.624998	0.375002	2.359009
